,emotion,talk
1161,Panic,만난 지다 육 개월 밖에 안 되다 남자 친구 가 갑자기 프러포즈 하다. 어떡하다 ? 아직 대답 을 못 하다. 나 는 입사 한 지다 얼마 안 돼다 일 에 집중 하고 싶다.
1162,Anxiety,초등학교 때 부터 알 고 지내다 동창 이 갑자기 사 귀 자고 고백 을 하다. 장난 처럼 웃다 넘기다 상처 받다 것 같다. 마음 이 너무 무거워.
1163,Wound,남자 친구 가 더 는 나르다 여자 로 보지 않다. 너무 갑작스럽다 마음 이 아프다. 그냥 길 을 걷다 뜬금없이 그렇다 이야기 를 하다. 차라리 헤어지자 는 말 이 더 낫다 생각 이 들다.
1164,Anger,내 전 남자 친구 가 결혼 하다 청첩장 을 보내오다. 휴대폰 메시지 로 본인 이 보내다 더 라고. 이왕 이렇게 되다 거 희다 옷 을 입다 결혼식장 에 갈다 싶다.
1165,Wound,남자 직장 동기 가 연락 한 것 때문 에 남자 친구 질투 가 너무 심해. 일 얘기 만 하다 건데. 응. 내 가 만나다 연락 하다 모든 남자 를 다 싫어하다. 나다 사회생활 을 하다 하다. 많이 얘기 하고 설득 하다 그때 뿐 이야.
1166,Sadness,어제 상견례 를 하다 남자 친구 여동생 이 예전 에 날 괴롭히다 친구 더 라고. 아니다. 얘기 안 하다. 손 이 떨리다 머릿속 이 멍하다 어떻다 시간 이 흐르다 기억 도 안 나. 그 친구 를 내 가족 으로 받아들이다 자신 이 없다.
1167,Sadness,부모님 이 자꾸만 언제 결혼 하다 거 냐 고 물어보다. 너무 지겹다. 방 에 들어가다 문 을 잠그다 노래 를 듣다 일기 를 써다. 응. 나 는 혼자 만의 시간 을 보내다 기분 이 한결 나아지다.
1168,Sadness,나 남자 친구 와 헤어지다 되다 모르다. 너무 슬프다 눈물 이 멈추다 않다. 나 는 남자 친구 와 결혼 하다 원하다 남자 친구 는 아직 생각 이 없다 것 같다.
1169,Sadness,남자 친구 가 요즘 연락 이 뜸 하다 우울하다. 아직. 하지만 곧 날 을 잡고 이야기 하다 볼 생각 이야.
1170,Joy,어제 우리 부부 의 아이 가 태어나다. 아이 를 보다 너무 기쁘다 기도 하다 어쩐지 부모님 생각 이 나서다 눈물 이 나기 도 해.
1171,Anxiety,지금 사귀다 있다 남자 친구 와 결혼 을 하다 하다 조심스럽다. 우리 가 서로 사랑 하고는 있다 이 사랑 이 과연 영원하다 의문 이야. 어리다 때 아버지 가 어머니 를 두다 외도 한 적 이 있다. 그 후 로 사랑 을 하다 때 마다 두렵다 감정 이 생기다.
1172,Anger,왜 또 명절 이 오다 거야 ? 정말 짜증 나다. 내 인생 은 내 인생 이 잖다. 왜 들 결혼 하 라고 난리 야 ? 결혼 이 꼭 필요하다 ? 내 가 선택 하다 문제 아니다 ? 정말 이해 하다 수 없다.
1173,Sadness,요즘 남편 이랑 자꾸 부딪히다 심란하다. 남편 은 자꾸 아이 를 낳다 해. 내 가 나르다 포기 하고 자다 키우다 수 있다 아직 은 자신 이 없다.
1174,Joy,오늘 너무 기쁘다 소식 을 들다 ! 내 가 드디어 엄마 가 되다 ! 기분 이 묘 하다.
1175,Sadness,아. 진짜 기분 이 너무 나쁘다. 오늘 회식 을 하다 전무 님 께서 언제 결혼 하다 거 냐 언제 애 낳을 거 냐 이렇다 질문 만 하다 거야.
1176,Anger,나 남자 친구 가 없다 너무 외로워. 빨리 연애 하고 싶다. 내 가 좋아하다 서핑 동호회 에 가입 하다. 거기 서 만나다 보다 노력 하다 거야.
1177,Sadness,나 는 결혼 하다 싫다 자꾸 부모님 이 결혼 하 라고 재촉 하다. 너무 짜증 나. 나 는 결혼 으로 구속 받다 싶다 않다. 부모님 에게 내 의견 을 정확하다 말씀드리다.
1178,Anxiety,내 나이 가 점점 들어가다 아직 결혼 을 못 하다 초조하다. 누군가 를 만나다 서로 기쁨 을 나누다 위로 를 받다 싶다. 결혼 정보 회사 에도 등록 하고 친구 한테 소개팅 도 받다 보다 해.
1179,Sadness,연애 많이 해 보지 못 하고 결혼 한 게 지금 은 너무 후회 돼다. 더 좋다 남편 을 만날 수도 있다 생각 이 들다. 딱하다 그렇다 건 아니다 막연하다 해 보지 못 한 것 에 대한 동경 심 같다.
1180,Sadness,결혼 후 달라지다 남편 모습 이 너무 실망 스럽다. 결혼 전 에 하다 약속 을 자다 지키다 않다 집안일 을 자다 도와주다 않다. 응. 다툼 도 잦다 사이 가 멀어지다 보다 걱정 도 되다.
1181,Panic,아직 내 가 미혼 이어서 결혼 이나 출산 에 대한 이야기 를 나누다 게 좀 부끄럽다. 내 가 아직 경험 하다 못 한 부분 이기도 하다 오다 닿다 않다 그렇다 것 같다.
1182,Panic,남자 친구 가 바람 이 나다. 모르다. 아직 아무 한 테 도 말 을 못 하다 답답하다.
1183,Anger,어머니 가 나이 사다 되다 전 에 빨리 결혼 하 라고 하다 심 적 으로 압박 감 을 느끼다. 아니다. 하지만 난 결혼 은 하다 싶다 않다 조만간 어머니 께 말씀드리다 생각 이야.
1184,Anxiety,연애 를 못 하다 지다 오래 돼다 이러다가 결혼 은 하다 수 있다 걱정 돼다. 응. 삼 년 안 에 결혼 하고 싶다.
1185,Anxiety,조만간 첫 아이 를 낳을 예정 인데 아이 낳다 건 무섭다 것 같다. 응. 그래서 출산 경험 이 있다 친구 에게 물어보다 그 친구 도 출산 이 무섭다.
1186,Joy,드디어 남자 친구 가 생기다. 나이 사다 되다 전 에 결혼 하다 수 있다 것 같다 생각 이 들다. 응. 그래서 이제 는 결혼 을 압박 하다 부모님 눈치 도 조금 덜 보이다. 응. 얼마 전 에 부모님 께 남자 친구 를 소개 하다 드리다 정말 좋아하다.
1187,Anxiety,남자 친구 가 나 에게 다른 남자 가 생기다 생각 하다 것 같다. 응. 난 지금 만나다 있다 남자 친구 말고는 다른 남자 없다. 하늘 에 맹세 하다 수 있다. 일단 대화 를 해 보다. 계속 의심 하다 관계 를 다시 생각 하다 보다.
1188,Panic,사귀다 지다 십 년 되다 남자 친구 가 있다 요즘 에는 데이트 하다 외롭다 생각 이 계속 들다. 데이트 가 전혀 재미있다 않다 빨리 집 에 가다 싶다 생각 만 들다.
1189,Wound,돌 지난 아들 이 있다 남편 은 육아 에 관심 이 없다 것 같다. 이번 주말 에 남편 에게 육아 분담 에 대한 나 의 속마음 을 말 하다 볼 생각 이야.
1190,Wound,나 요즘 에 남자 친구 에게 버려진 기분 이야. 남자 친구 가 다른 여자 를 만나다 있다 것 같다. 남자 친구 에게 다른 여자 가 생기다 거 냐 고 단도직입 적 으로 물어보다.
1191,Sadness,얼마 전 에 출산 하다 산후 우울증 때문 에 정말 힘들다. 남편 과 함께 우리 식구 의 행복하다 미래 에 관해 이야기 하다 우울 감 을 잊다.
1192,Anxiety,나 요즘 에 발등 에 불 떨어지다 느낌 이 들다. 일 년 후 면 사십 인데 아직 결혼 을 못 하다 있다. 이러다가 평생 독신 으로 살다 보다 두렵다. 결혼 정보 회사 에 회원 가입 을 해 보다 ?
1193,Wound,나 남편 한테 배신 감 을 느끼다 있다. 주말 에는 집안일 을 반 반 씩 맡다 하다 하다 요즘 에 남편 이 주말 만 되다 온종일 게임 만 하다 집안일 을 안 해. 남편 에게 게임 을 하다 시간 을 줄 이고 함께 집안일 을 하자 고 말 하다 볼 계획 이야.
1194,Anger,남자 친구 를 정말 사랑 하다 이제 는 그 를 믿다 못 하다 것 같다. 남자 친구 가 나 에게 거짓말 을 하다 몰래 클럽 에 가다. 일단 남자 친구 에게 왜 거짓말 을 하다 클럽 에 가다 솔직하다 말 하 라고 하다 거야.
1195,Joy,결혼식 준비 비용 으로 고민 이 많다 부모님 이 크다 도움 을 주다. 우리 부부 가 살 집 을 마련 하다 주다. 부모님 께 앞 으로 더 잘해야 지.
1196,Panic,출산 후 에 살이 십 킬로그램 이나 찌다. 요즘 거울 을 보다 나 자신 이 징그럽다 느껴지다. 다이어트 에 도움 이 되다 식단 을 찾아보다.
1197,Anger,결혼 한 지다 칠 년 이 지나다 아이 가 안 생기다 마음 이 급하다 있다. 남편 과 함께 난임 센터 에 가다 진료 받다 보다.
1198,Panic,요즘 남자 친구 때문 에 머리 가 너무 복잡하다. 남자친구 가 나 의 행동 하나 하나 를 간섭 하다. 내 옷차림 부터 화장 법 까지 전부 본인 마음 에 안 들다 바꾸다. 남자친구 에게 내 스타일 을 존중 하다 달라 고 말 하다 보다.
1199,Anger,요즘 남편 생각 만 하다 화가 나. 남편 이 매일 만취 상태 로 새벽 에 귀가 하다. 왜 항상 술 을 그렇게 많이 마시다 모르다. 남편 의 고민 이 뭔 지 이야기 를 들다 보고 같이 해결 하다 보다 노력 하다 보다.
1200,Anxiety,자다 다니다 있다 회사 를 그만두다 하나 고민 중이 야. 요즘 에는 출근 하다 때 마다 초조하다 기분 이 들다. 직장 사람 들 몰래 팀 장님 과 사내 연애 중 인데 같다 부서 동료 들 이 눈치 채다 것 같다. 예전 에 사내 에서 비밀 연애 를 하다 결혼 한 선배 에게 고민 상담 을 받다 보다.
1201,Anger,남편 은 내 마음 을 이해 못 하다 것 같다. 너무 답답하다 화가 나. 지금 아기 하다 명 키우다 육체 적 으로 힘드다 남편 은 둘째 아이 를 낳다 싶다. 육아 분담 에 관해 남편 과 이야기 하다 보다.
1202,Anxiety,짝사랑 하다 남자 가 있다 그 남자 도 날 좋아하다 확신 이 안 서다. 내 마음 을 고백 하고 날 어떻다 생각 하다 용기 내다 물어보다 거야.
1203,Sadness,임신 하다 입덧 때문 에 스트레스 를 받다 나다 모르다 남편 에게 화 를 내다. 남편 에게 너무 미안하다. 저녁 에 남편 이 가장 좋아하다 부대찌개 를 만들다 주다 진심 으로 미안하다 하다 거야.
1204,Wound,난 전생 에 크다 죄 를 지다 보다. 모든 게 내 탓 이야. 결혼 삼 년 만에 임신 에 성공하다 얼마 전 에 유산 하다. 모든 게 내 잘못 인 것 만 같다. 유산 을 경험 한 사람 들 이 모이다 커뮤니티 에 가입 하다 조언 을 구해 보다.
1205,Joy,지난달 에 신혼여행 을 가다 오다. 이탈리아 에 가다 오다 볼 것 도 많다 무엇 보다도 사람 들 이 친절하다 기분 도 더 좋아지다 더 라고. 그 런가 보다. 게다가 일정 도 여유 로 워 서 그렇다 우리 부부 는 싸우다 일도 없다.
1206,Anger,이번 명절 에 시댁 에 먼저 갈다 건지다 친정 에 먼저 갈다 건지다 남편 이랑 이야기 하다 너무 화가 나. 그냥 나 는 친정 에 먼저 가다 게 좋다 이야기 한 건데. 내 입장 을 이해 하다 하다 건지다 모르다.
1207,Anger,부모님 이 자꾸 결혼 하 라고 얘기 하다 너무 힘들다. 응. 어떻다 하다 좋다 ?
1208,Wound,나 너무 속상하다 일이 있다. 짝사랑 하다 사람 에게 고백 하다 거절 당하다.
1209,Anger,내 친구 들 은 다 결혼 도 하다 아기 도 있다 나 만 아직 이야. 친구 들 이 다 하다 나다 얼른 하다 하다 것 같다 마음 이 조급하다.
1210,Sadness,요즘 정말 걱정 이 많다. 밤 에 잠도 자다 오지 않다. 나이 를 점점 더 먹다. 난 아직 결혼 도 못 하다. 가족 들 도 내색 은 하다 않다 그렇다 것 같다. 내년 까지는 꼭 결혼 하고 말 테 야.
1211,Anger,결혼 후 에 살 집 을 구 하다 못 하다. 집값 이 너무 오르다 도저히 감당 하다 수가 없다. 여기저기 에 손 을 벌리다 태 부족 이야. 절망 감 이 가득하다.
1212,Joy,남 들 은 서두르다 난리 들 이야. 그런데 난 그렇다 거 있다 싶다. 결혼 준비 말 이야. 지금 도 늦다 거 라고 주변 에서 닦달 하고 성화 야. 회사 에서 맡다 이번 프로젝트 를 우선 마치 고. 그 후 에 결혼 준비 를 시작 하다 해.
1213,Panic,결혼식 에 들다 비용 을 보고 있다 답답하다 어처구니없다 생각 이 들다. 결혼식 의 모든 비용 말 이야. 너무 허례 허식 에 치우치다 낭비 라고 생각 하다. 물론 이다. 남 들 눈치 보다 그 기준 을 따라가다 과소 비다 절대 없다 거야.
1214,Anxiety,확신 이 들다 않다 고민 이야. 결혼식 이 얼마 안 남다. 남자 친구 가 내 평생 반려자 가 맞다 자다 모르다. 어떡하다 좋다. 그렇다 않다 그저 막연하다 걱정 돼다. 다 들다 이렇게 조금 씩 은 흔들리다.
1215,Anger,남자 친구 가 내 말 을 자다 들어주다 않다. 그래서 오늘 무척 속상하다. 날씨 가 추다 옷 을 따다 뜻 이 입다 해도 기어이 얇다 옷 을 입다 나오다 뭐 야. 그렇다 않다. 오늘 유독 그 러더 라고.
1216,Sadness,코로나바이러스 때문 에 결혼식 인원 이 많이 제한 돼다. 하다 번 뿐 인 결혼식 인데 너무 속상하다. 아무래도 그렇게 되다 것 같다. 친척 들 도 많이 못 오다 되다 테 고.
1217,Joy,올해 는 꼭 결혼 하다 수 있다 거야. 남자 친구 랑 도 약속 하다. 부모님 허락 만 떨어지다 바로 야. 물론 허락 받다 것 도 전혀 문제 없다.
1218,Sadness,어떻다 하다 좋다 정말 막막하다. 코로나 로 결혼식 을 미루다 하다 것 같다. 그렇다 모양 이야. 나 뿐 아니다 결혼식 을 앞두다 대부분 이 같다 처지 일 거야.
1219,Anxiety,남자 친구 의 태도 가 헷갈리다. 이르다 건지다 저러다 건지다. 데이트 하다 때 뭘 먹다 싶다 물다 그냥 아무 거 나라고 해. 메뉴 를 고르다 주다 좋다.
1220,Anxiety,결혼식 이 다가오다 마음 이 많이 떨리다. 별다르다 이유 가 없다. 남자 친구 에게 전화 를 걸다. 전화 로 대화 를 나누다 보다 조금 은 차분해지다 느끼다. 겁쟁이 라고 장난 스럽게 놀리다. 그렇다 식 으로 웃다 극복 하다 되다 건가 보다.
1221,Anger,결혼 은 언제 하다 것 이냐 늘다 말 때문 에 정말 스트레스 야. 너무 많다. 부모님 은 물론 이고 친척 과 친구 거기 에 동료 들 까지.
1222,Wound,남자 친구 가 심하다 감기 에 걸리다 매우 아파해. 안쓰럽다 죽다. 일단 은 약 으로 버티다 보다. 코로나 때문 에 병원 에 가기 도 쉬다 않다.
1223,Wound,신혼 부터 멋 스러운 집 에 살다 사람 들 을 보다 아주 부럽다 은근 배 가 아프다. 많다 수 는 아니다 종종 있다. 그 들 을 보다 자꾸 나오다 비교 를 하다 돼다. 그렇다 있다 것 같다. 시샘 과 질투 는 버리다 나 에게 더 집중 하다.
1224,Panic,오늘 내 가 먼저 고백 을 하다. 되게 쑥스럽다 거 있다. 생각 하다 보고 답 을 주다 더 라고. 지금 다시 생각 하다 보다 얼굴 이 다 화 끌다.
1225,Anxiety,곧 친언니 의 출산 일이 야. 내 가 더 떨리다 거 있다. 엊그제 얼굴 보고 오다. 잘 하다 수 있다 거 라고 말 하다 주다 오다. 그렇다 말 이야. 어서 조카 를 만나다 싶다.
1226,Wound,오늘 신문 에서 보다 뉴스 는 정말 충격 이다. 출산율 이 점점 더 낮아지다 있다 내용 이다. 걱정 되다 정도 더 라고. 내 보기 엔 죄다 신 통치 않다 것 들이다. 점차 로 좀 나아지다 하다 텐데 말 이야.
1227,Anxiety,결혼 을 준비 하다 보다 돈 들어가다 데 가 한두 곳 이 아니다. 정말 놀라다. 무조건 집 이지. 돈 을 맞추다 위해 동분서주 하다 걸 생각 하다 지금 도 힘 이 들다.
1228,Anger,이렇다 식 으로는 희망이 있다. 완전하다 절망 적 이라고. 집값 이 너무 오르다 신혼집 을 얻다 매우 힘들다. 이건 내 능력 밖 이야. 그래서 이제 부터 도움 청 하다 곳 을 찾아보다. 어떻 게 든 내 힘 으로만 하다 싶다.
1229,Anxiety,모두 가 한 목 소 릴 내다 난 자다 모르다. 출산 하다 아이 가 자기 세상 의 전부 가 되다 하다. 난 자다 이해 가 안 가다. 친구 들 가운데 몇몇 이 더 있다. 그때 가 되다 또 생각 이 달라지다 걸다.
